LATITUDE,LONGITUDE,TAGS,LOBSTER_ID,RECAPTURE,CARAPACE_LENGTH,SEX,FEMALE_MATURITY,BERRIED_STATE,COLOUR,STATUS,WEIGHT,DEPTH,SHOT_DATE
-42.95413,147.35455,T232040,249580,Y,107,M,,,R,R,,10,9/01/2007
-42.95413,147.35455,,,N,101,F,,,R,O,,10,9/01/2007
-42.95413,147.35455,T235263,253466,N,110,F,,,R,R,,10,9/01/2007
-42.95413,147.35455,T235264,253467,N,154,M,,,R,R,,10,9/01/2007
-42.95413,147.35504,T161310,191854,Y,155,M,,,R,R,,10,9/01/2007
-42.95413,147.35553,T228540,252073,Y,112,M,,,R,R,,10,9/01/2007
-42.95413,147.35455,T204031,213933,Y,153,M,,,R,R,,10,10/01/2007
-42.95413,147.35455,T149785,176343,Y,120,F,,,R,R,,10,10/01/2007
-42.95413,147.35455,,,N,101,F,,,R,D,,10,10/01/2007
-42.95413,147.35455,T235297,253630,N,,M,,,R,R,,10,10/01/2007
-42.95413,147.35455,T235298,253631,N,121,F,,,R,R,,10,10/01/2007
-42.95413,147.35455,T109543,137107,Y,118,F,,,R,R,,10,10/01/2007
-42.95413,147.35455,T235299,253632,N,107,F,,,R,R,,10,10/01/2007
-42.95413,147.35455,T235300,253633,N,166,M,,,R,R,,10,10/01/2007
-42.95413,147.35651,T234020,251191,Y,129,M,,,R,R,,10,10/01/2007
-42.95413,147.35651,,,N,113,M,,,R,O,,10,10/01/2007
-42.95413,147.35651,T235273,253477,Y,165,M,,,R,R,,10,10/01/2007
-42.95413,147.35651,T224110,253086,Y,109,M,,,R,R,,10,10/01/2007
-42.95413,147.357,TW262913,240407,Y,103,M,,,P,R,,10,10/01/2007
-42.95413,147.357,TW250420,241410,Y,109,M,,,P,R,,10,10/01/2007
-42.95413,147.357,T228360,248746,Y,101,M,,,R,R,,10,10/01/2007
-42.95413,147.357,TW253335,242201,Y,104,M,,,RP,R,,10,10/01/2007
-42.95413,147.357,T166854,253224,Y,119,M,,,R,R,,10,10/01/2007
-42.95413,147.357,T138305,158957,Y,108,F,,,R,R,,10,10/01/2007
-42.95413,147.357,T220818,253044,Y,131,M,,,R,R,,10,10/01/2007
-42.95413,147.357,T235225,253644,N,173,M,,,R,R,,10,10/01/2007
-42.95413,147.35504,T214864,226947,Y,162,M,,,R,R,,10,11/01/2007
-42.95413,147.35553,T109604,137442,Y,168,M,,,R,R,,10,11/01/2007
-42.95413,147.35651,T235256,253459,Y,147,M,,,R,R,,10,11/01/2007
-42.95413,147.35651,T209322,227114,Y,132,M,,,R,R,,10,11/01/2007
-42.95413,147.35651,T161727,192876,Y,166,M,,,R,R,,10,11/01/2007
-42.95413,147.35651,T237814,253714,N,111,F,,,R,R,,10,11/01/2007
-42.95413,147.357,T204006,213957,Y,149,M,,,R,R,,10,11/01/2007
-42.95413,147.357,T232086,249633,Y,97,F,,,R,R,,10,11/01/2007
-42.95413,147.357,T237841,253727,N,160,M,,,R,R,,10,11/01/2007
-42.95413,147.357,T237835,253728,N,118,M,,,R,R,,10,11/01/2007
-42.95413,147.357,,,N,86,F,,,R,O,,10,11/01/2007
-42.95413,147.357,T237840,253729,N,101,F,,,R,R,,10,11/01/2007
-42.95413,147.35455,T237864,253753,N,112,M,,,R,R,,10,12/01/2007
-42.95413,147.35455,T224158,253184,Y,148,M,,,R,R,,10,12/01/2007
-42.95413,147.35455,T164307,192729,Y,173,M,,,R,R,,10,12/01/2007
-42.95413,147.35455,T234067,251289,Y,141,M,,,R,R,,10,12/01/2007
-42.95413,147.35455,T152554,176459,Y,120,F,,,R,R,,10,12/01/2007
-42.95413,147.35455,,,N,114,F,,,R,D,,10,12/01/2007
-42.95413,147.35504,T152520,176360,Y,167,M,,,R,R,,10,12/01/2007
-42.95413,147.35504,T237877,253766,N,167,M,,,R,R,,10,12/01/2007
-42.95413,147.35504,T176002,187334,Y,170,M,,,R,R,,10,12/01/2007
-42.95413,147.35504,T202789,226570,Y,155,M,,,R,R,,10,12/01/2007
-42.95413,147.35504,T204131,214057,Y,164,M,,,R,R,,10,12/01/2007
-42.95413,147.35455,T206269,213292,Y,106,F,,,R,R,,10,13/01/2007
-42.95413,147.35651,T237892,255778,N,134,M,,,R,R,,10,13/01/2007
-42.95413,147.35651,T220838,253064,Y,110,M,,,R,R,,10,13/01/2007
-42.95413,147.35651,T149673,176126,Y,167,M,,,R,R,,10,13/01/2007
-42.95413,147.357,T235234,255789,N,92,F,,,R,R,,10,13/01/2007
-42.95413,147.357,T240064,251303,Y,155,M,,,R,R,,10,13/01/2007
-42.95413,147.357,T235235,255790,N,129,M,,,R,R,,10,13/01/2007
-42.95413,147.35504,T235239,255793,N,146,M,,,R,R,,10,14/01/2007
-42.95413,147.35553,T219363,227343,Y,124,M,,,R,R,,10,14/01/2007
-42.95413,147.35553,T214935,227215,Y,168,M,,,R,R,,10,14/01/2007
-42.95413,147.35553,T206387,213832,Y,163,M,,,R,R,,10,14/01/2007
-42.95413,147.35651,T235302,255806,N,147,M,,,R,R,,10,14/01/2007
-42.95413,147.35651,T209252,227004,Y,124,M,,,R,R,,10,14/01/2007
-42.95413,147.35651,T209322,227114,Y,132,M,,,R,R,,10,14/01/2007
-42.95413,147.35651,T223727,252768,Y,157,M,,,R,R,,10,14/01/2007
-42.95413,147.35651,T235303,255807,N,131,M,,,R,R,,10,14/01/2007
-42.95413,147.35651,T175307,199267,Y,145,M,,,R,R,,10,14/01/2007
-42.95413,147.357,T224162,253187,Y,147,M,,,R,R,,10,14/01/2007
-42.95413,147.357,T209152,226792,Y,155,M,,,R,R,,10,14/01/2007
-42.95413,147.35455,T234023,251213,Y,155,M,,,R,R,,10,15/01/2007
-42.95413,147.35455,T152520,176360,Y,169,M,,,R,D,,10,15/01/2007
-42.95413,147.35455,,,N,135,M,,,R,D,,10,15/01/2007
-42.95413,147.35504,T224168,253194,Y,165,M,,,R,R,,10,15/01/2007
-42.95413,147.35504,T73028,285383,N,138,M,,,R,R,,10,15/01/2007
-42.95413,147.35504,TW250635,240934,Y,91,F,Y,N,W,R,,10,15/01/2007
-42.95413,147.35504,T168060,193500,Y,118,F,Y,N,R,R,,10,15/01/2007
-42.95413,147.35504,T230745,250547,Y,94,M,,,R,R,,10,15/01/2007
-42.95413,147.35504,T149853,176322,Y,120,F,Y,N,R,R,,10,15/01/2007
-42.95413,147.35553,T206345,213388,Y,149,M,,,R,R,,10,15/01/2007
-42.95413,147.35553,T209208,226937,Y,148,M,,,R,R,,10,15/01/2007
-42.95413,147.35553,T204089,214039,Y,144,M,,,R,R,,10,15/01/2007
-42.95413,147.35553,T235370,256165,N,166,M,,,R,R,,10,15/01/2007
-42.95413,147.35504,T234131,253552,Y,162,M,,,R,R,,10,9/01/2007
-42.95413,147.35455,T204119,214069,Y,101,F,,,R,R,,10,9/01/2007
-42.95413,147.3600028,T234437,278729,N,131,M,,,R,R,,10,17/01/2008
-42.95413,147.3600028,T234438,278730,N,120,F,Y,N,R,R,,10,17/01/2008
-42.95413,147.3600028,T161957,192560,Y,168,M,,,R,R,,10,17/01/2008
-42.95413,147.3600028,T234439,278731,N,102,F,Y,N,R,R,,10,17/01/2008
-42.95413,147.3600028,T228587,248972,Y,128,M,,,R,R,,10,17/01/2008
-42.95413,147.3600028,TW250808,241056,Y,104,M,,,R,R,,10,17/01/2008
-42.95413,147.3600028,T232371,250988,Y,116,M,,,R,R,,10,17/01/2008
-42.95413,147.3600028,T234440,278732,N,125,F,Y,N,R,R,,10,17/01/2008
-42.95413,147.3600028,T234441,278733,N,104,F,Y,N,R,R,,10,17/01/2008
-42.95413,147.3600028,T237993,257709,Y,114,F,Y,N,R,R,,10,17/01/2008
-42.95413,147.3600028,T78261,193314,Y,160,M,,,R,R,,10,17/01/2008
-42.95413,147.3600028,T234442,278734,N,102,F,Y,N,R,R,,10,17/01/2008
-42.95413,147.3600028,T234443,278735,N,129,M,,,R,R,,10,17/01/2008
-42.95413,147.3600028,T234444,278736,N,99,F,Y,N,R,R,,10,17/01/2008
-42.95413,147.3600028,T234445,278737,N,133,M,,,R,R,,10,17/01/2008
-42.95413,147.3600028,T223810,252865,Y,122,F,Y,N,R,R,,10,17/01/2008
-42.95413,147.3575583,T152026,176628,Y,122,F,Y,N,R,R,,10,17/01/2008
-42.95413,147.3575583,T150795,180638,Y,103,F,Y,N,R,R,,10,17/01/2008
-42.95413,147.3575583,T240013,251204,Y,122,M,,,R,R,,10,17/01/2008
-42.95413,147.3575583,T149706,176213,Y,115,F,Y,N,R,R,,10,17/01/2008
-42.95413,147.3575583,T234446,278738,N,110,F,Y,N,R,R,,10,17/01/2008
-42.95413,147.3575583,T235243,255797,Y,126,M,,,R,R,,10,17/01/2008
-42.95413,147.3575583,T209297 T234447,227154,Y,111,F,Y,N,R,R,,10,17/01/2008
-42.95413,147.3575583,T234448,278739,N,98,F,Y,N,R,R,,10,17/01/2008
-42.95413,147.3575583,T230674,250476,Y,104,F,Y,N,R,R,,10,17/01/2008
-42.95413,147.3575583,TW250413,241403,Y,112,M,,,R,R,,10,17/01/2008
-42.95413,147.3575583,T234449,278740,N,93,F,Y,N,R,R,,10,17/01/2008
-42.95413,147.3575583,T102570,134417,Y,113,F,Y,N,R,R,,10,17/01/2008
-42.95413,147.3575583,T235292,253625,Y,137,M,,,R,R,,10,17/01/2008
-42.95413,147.3587778,T235297,253630,Y,146,M,,,R,R,,10,15/01/2008
-42.95413,147.3587778,T299534,278802,N,128,M,,,R,R,,10,15/01/2008
-42.95413,147.3587778,TW250241,241381,Y,103,M,,,R,R,,10,15/01/2008
-42.95413,147.3587778,T299535,278803,N,88,F,Y,N,R,R,,10,15/01/2008
-42.95413,147.3587778,T230062,249775,Y,118,M,,,R,R,,10,15/01/2008
-42.95413,147.3587778,T299536,278804,N,125,M,,,R,R,,10,15/01/2008
-42.95413,147.3587778,T204031,213933,Y,156,M,,,R,R,,10,15/01/2008
-42.95413,147.3587778,T149700,176250,Y,155,M,,,R,R,,10,15/01/2008
-42.95413,147.3587778,T107658,136209,Y,122,F,Y,N,R,R,,10,15/01/2008
-42.95413,147.3587778,T299537,278805,N,96,M,,,R,R,,10,15/01/2008
-42.95413,147.3587778,TW262997,240491,Y,91,F,Y,N,R,R,,10,15/01/2008
-42.95413,147.3581667,T234413,278834,N,129,M,,,R,R,,10,16/01/2008
-42.95413,147.3581667,,,N,158,M,,,R,R,,10,16/01/2008
-42.95413,147.3581667,T223725,252765,Y,154,M,,,R,D,,10,16/01/2008
-42.95413,147.3581667,T138301,158948,Y,175,M,,,R,D,,10,16/01/2008
-42.95413,147.3581667,T234414,278835,N,122,M,,,R,R,,10,16/01/2008
-42.95413,147.3581667,T223789,252908,Y,124,M,,,R,R,,10,16/01/2008
-42.95413,147.3593889,T206451,213908,Y,144,M,,,R,R,,10,15/01/2008
-42.95413,147.3593889,T297048,278896,N,122,F,Y,N,R,R,,10,15/01/2008
-42.95413,147.3593889,T232022,249559,Y,114,M,,,R,R,,10,15/01/2008
-42.95413,147.3593889,T297050,278897,N,120,M,,,R,R,,10,15/01/2008
-42.95413,147.3593889,T223744,252779,Y,124,F,Y,N,R,R,,10,15/01/2008
-42.95413,147.3593889,T297100,278898,N,115,F,Y,N,R,R,,10,15/01/2008
-42.95413,147.3593889,T297051,278899,N,109,F,Y,N,R,R,,10,15/01/2008
-42.95413,147.3593889,T297052,278900,N,126,F,Y,N,R,R,,10,15/01/2008
-42.95413,147.3593889,T239042,253599,Y,175,M,,,R,R,,10,15/01/2008
-42.95413,147.3593889,TW250072,240566,Y,115,M,,,R,R,,10,15/01/2008
-42.95413,147.3593889,T297053,278901,N,112,F,Y,N,R,R,,10,15/01/2008
-42.95413,147.3606139,T297054,278902,N,119,F,Y,N,R,R,,10,15/01/2008
-42.95413,147.3606139,T228451,248786,Y,113,M,,,R,R,,10,15/01/2008
-42.95413,147.3606139,T297055,278903,N,122,M,,,R,R,,10,15/01/2008
-42.95413,147.3606139,T228556,248941,Y,144,M,,,R,R,,10,15/01/2008
-42.95413,147.3606139,T234146,253587,Y,108,F,Y,N,R,R,,10,15/01/2008
-42.95413,147.3606139,T297056,278904,N,116,F,Y,N,R,R,,10,15/01/2008
-42.95413,147.3606139,T297057,278905,N,152,M,,,R,R,,10,15/01/2008
-42.95413,147.3606139,T107160,135805,Y,177,M,,,R,R,,10,15/01/2008
-42.95413,147.3606139,T297058,278906,N,150,M,,,R,R,,10,15/01/2008
-42.95413,147.3606139,T297059,278907,N,139,M,,,R,R,,10,15/01/2008
-42.95413,147.3606139,T220776,236370,Y,171,M,,,R,R,,10,15/01/2008
-42.95413,147.3606139,TW253425,241805,Y,86,F,Y,N,R,R,,10,15/01/2008
-42.95413,147.3563333,T209233,226987,Y,147,M,,,R,R,,10,15/01/2008
-42.95413,147.3563333,T152078,176722,Y,112,F,Y,N,R,R,,10,15/01/2008
-42.95413,147.3563333,T239136,255297,Y,131,M,,,R,R,,10,15/01/2008
-42.95413,147.3563333,T138051,158244,Y,163,M,,,R,R,,10,15/01/2008
-42.95413,147.3563333,T239105,255269,Y,118,M,,,R,R,,10,15/01/2008
-42.95413,147.3563333,T240006,251197,Y,129,M,,,R,R,,10,15/01/2008
-42.95413,147.3563333,T239103,277390,Y,129,M,,,R,R,,10,15/01/2008
-42.95413,147.3563333,T166863,253232,Y,152,M,,,R,R,,10,15/01/2008
-42.95413,147.3563333,T149976,176495,Y,163,M,,,R,R,,10,15/01/2008
-42.95413,147.3538889,T237939,255753,Y,118,M,,,R,R,,10,15/01/2008
-42.95413,147.3538889,T237818,253716,Y,115,F,Y,N,R,R,,10,15/01/2008
-42.95413,147.3538889,T219366,227345,Y,138,M,,,R,R,,10,15/01/2008
-42.95413,147.3557222,T235370,256165,Y,168,M,,,R,R,,10,16/01/2008
-42.95413,147.3557222,T223910,252967,Y,126,M,,,R,R,,10,16/01/2008
-42.95413,147.3557222,T214977,227311,Y,131,M,,,R,R,,10,16/01/2008
-42.95413,147.3557222,T209374,287011,Y,151,M,,,R,R,,10,16/01/2008
-42.95413,147.3557222,T277086,278933,N,119,M,,,R,R,,10,16/01/2008
-42.95413,147.3557222,T161314,191858,Y,155,M,,,R,R,,10,16/01/2008
-42.95413,147.3532778,T159126,182858,Y,118,F,Y,N,R,R,,10,16/01/2008
-42.95413,147.3532778,P297092,278938,N,82,F,Y,YP,R,R,,10,16/01/2008
-42.95413,147.3532778,T235311,255814,Y,108,M,,,R,R,,10,16/01/2008
-42.95413,147.3532778,TW265679,267015,Y,93,F,Y,N,S,R,,10,16/01/2008
-42.95413,147.3532778,P297093,278939,N,101,F,Y,N,R,R,,10,16/01/2008
-42.95413,147.3532778,P297094,278940,N,108,M,,,R,R,,10,16/01/2008
-42.95413,147.3532778,P297095,278941,N,121,M,,,R,R,,10,16/01/2008
-42.95413,147.3532778,T237833,253723,Y,139,M,,,R,R,,10,16/01/2008
-42.95413,147.3532778,TW265695,267031,Y,91,F,Y,N,S,R,,10,16/01/2008
-42.95413,147.3532778,T237790,253691,Y,132,M,,,S,R,,10,16/01/2008
-42.95413,147.3532778,T223749,252795,Y,144,M,,,S,R,,10,16/01/2008
-42.95413,147.3532778,P297096,278942,N,112,M,,,S,R,,10,16/01/2008
-42.95413,147.3532778,T226114,260858,Y,126,M,,,S,R,,10,16/01/2008
-42.95413,147.3532778,TW253403,241783,Y,97,F,Y,N,S,R,,10,16/01/2008
-42.95413,147.3551111,T130397,153840,Y,116,M,,,R,R,,10,17/01/2008
-42.95413,147.3551111,T206461,213898,Y,160,M,,,R,R,,10,17/01/2008
-42.95413,147.3551111,T297099,278944,N,134,M,,,R,R,,10,17/01/2008
-42.95413,147.3551111,T175303,199263,Y,160,M,,,R,R,,10,17/01/2008
-42.95413,147.3551111,T297101,278945,N,117,M,,,R,R,,10,17/01/2008
-42.95413,147.3551111,T240001,251192,Y,167,M,,,R,R,,10,17/01/2008
-42.95413,147.3551111,T228483,248819,Y,113,M,,,R,R,,10,17/01/2008
-42.95413,147.35651,T219364,285370,Y,160,M,,,R,R,,10,13/01/2007
-42.95413,147.35455,T168672,291554,N,102,F,Y,N,RP,R,,10,18/01/2006
-42.95414,147.35356,T234004,251177,N,159,M,,,R,R,,10,27/02/2006
-42.95414,147.35356,T234005,251178,N,112,M,,,R,R,,10,27/02/2006
-42.95414,147.35453,T234020,251191,N,120,M,,,R,R,,10,27/02/2006
-42.95414,147.35552,T168851,213686,Y,160,M,,,R,R,,10,27/02/2006
-42.95414,147.35552,T240002,251193,N,150,M,,,R,R,,10,27/02/2006
-42.95414,147.3565,T169032,185476,Y,164,M,,,R,R,,10,27/02/2006
-42.95414,147.3565,T177128,199103,Y,126,M,,,R,R,,10,27/02/2006
-42.95414,147.3565,T240005,251196,N,125,M,,,R,R,,10,27/02/2006
-42.95414,147.3565,T240006,251197,N,111,M,,,R,R,,10,27/02/2006
-42.95414,147.3565,T78261,193314,Y,150,M,,,R,R,,10,27/02/2006
-42.95414,147.3565,T240007,251198,N,95,M,,,R,R,,10,27/02/2006
-42.95414,147.3565,T240008,251199,N,89,M,,,R,R,,10,27/02/2006
-42.95414,147.3565,T232215,250766,Y,107,M,,,P,R,,10,27/02/2006
-42.95414,147.35748,T152529,176369,Y,160,M,,,R,R,,10,27/02/2006
-42.95414,147.35748,T102865,134785,Y,124,F,,,R,R,,10,27/02/2006
-42.95414,147.35748,T240013,251204,N,101,M,,,R,R,,10,27/02/2006
-42.95414,147.35502,T177083,198860,Y,156,M,,,R,R,,10,28/02/2006
-42.95414,147.35502,T177233,199295,Y,114,F,,,R,R,,10,28/02/2006
-42.95414,147.35502,T234034,251223,N,133,M,,,R,R,,10,28/02/2006
-42.95414,147.35502,T78293,193351,Y,153,M,,,R,R,,10,28/02/2006
-42.95414,147.35502,T219370,227350,Y,115,M,,,R,R,,10,28/02/2006
-42.95414,147.35601,T161692,192085,Y,125,F,Y,,R,R,,10,28/02/2006
-42.95414,147.35601,T115054,140446,Y,157,M,,,R,R,,10,28/02/2006
-42.95414,147.357,T177117,199099,Y,131,M,,,R,R,,10,28/02/2006
-42.95414,147.357,T232363,250963,Y,107,M,,,RP,R,,10,28/02/2006
-42.95414,147.35356,T234038,251232,N,92,M,,,RP,R,,10,1/03/2006
-42.95414,147.35552,T78296,193364,Y,163,M,,,R,R,,10,1/03/2006
-42.95414,147.35552,T206378,213790,Y,169,M,,,R,R,,10,1/03/2006
-42.95414,147.35552,T107130,135697,Y,118,F,Y,,R,R,,10,1/03/2006
-42.95414,147.35552,T240041,251257,N,160,M,,,R,R,,10,1/03/2006
-42.95414,147.3565,T206118,212970,Y,164,M,,,R,R,,10,1/03/2006
-42.95414,147.3565,T204132,214056,Y,164,M,,,R,R,,10,1/03/2006
-42.95414,147.3565,T78261,193314,Y,151,M,,,R,R,,10,1/03/2006
-42.95414,147.35748,T240039,251269,N,155,M,,,R,R,,10,1/03/2006
-42.95414,147.35748,T152529,176369,Y,160,M,,,R,R,,10,1/03/2006
-42.95414,147.35748,T240051,251270,N,110,F,Y,,R,R,,10,1/03/2006
-42.95414,147.35748,T240052,251271,N,118,F,Y,,R,R,,10,1/03/2006
-42.95414,147.35502,T206277,213288,Y,173,M,,,R,R,,10,2/03/2006
-42.95414,147.35502,T234052,251274,N,115,M,,,R,R,,10,2/03/2006
-42.95414,147.35502,T102378,135376,Y,129,F,Y,,R,R,,10,2/03/2006
-42.95414,147.35502,T228589,248974,Y,106,M,,,P,R,,10,2/03/2006
-42.95414,147.35307,T234068,251290,N,115,M,,,R,R,,10,2/03/2006
-42.95414,147.35307,T92809,226717,Y,106,M,,,R,R,,10,2/03/2006
-42.95414,147.35601,T109339,136909,Y,170,M,,,R,R,,10,2/03/2006
-42.95414,147.35601,T214990,227298,Y,161,M,,,R,R,,10,2/03/2006
-42.95414,147.35601,T163664,191745,Y,122,F,Y,,R,R,,10,2/03/2006
-42.95414,147.357,T209228,226980,Y,145,M,,,R,D,,10,2/03/2006
-42.95414,147.35356,T232315,250905,Y,90,F,Y,,RP,R,,10,16/01/2006
-42.95414,147.35405,T223718,252746,N,96,M,,,R,R,,10,17/01/2006
-42.95414,147.35405,T223719 T223720,252747,N,98,M,,,R,R,,10,17/01/2006
-42.95414,147.35405,T223721,252748,N,98,M,,,R,R,,10,17/01/2006
-42.95414,147.35405,T223722,252749,N,108,M,,,R,R,,10,17/01/2006
-42.95414,147.35405,T223723,252750,N,132,M,,,R,R,,10,17/01/2006
-42.95414,147.35209,T152746,176681,Y,128,F,Y,,R,R,,10,19/01/2006
-42.95414,147.35209,T223780,252815,N,82,F,N,,R,R,,10,19/01/2006
-42.95414,147.35258,T223834,252889,N,142,M,,,R,R,,10,20/01/2006
-42.95414,147.35258,T164415,192892,Y,146,M,,,R,R,,10,20/01/2006
-42.95414,147.35258,T223835,252890,N,96,F,,YF,R,R,,10,20/01/2006
-42.95414,147.35307,T223880,252937,N,162,M,,,R,R,,10,21/01/2006
-42.95414,147.35307,T223881,252938,N,165,M,,,R,R,,10,21/01/2006
-42.95414,147.35307,T223882,252939,N,125,M,,,R,R,,10,21/01/2006
-42.95414,147.35307,T223883,252940,N,97,M,,,R,R,,10,21/01/2006
-42.95414,147.35307,T223884,252941,N,92,F,Y,,R,R,,10,21/01/2006
-42.95414,147.35307,T223885,252942,N,102,M,,,R,R,,10,21/01/2006
-42.95414,147.35307,T223886,252943,N,82,M,,,R,R,,10,21/01/2006
-42.95414,147.35307,T220745,253021,N,140,M,,,R,R,,10,22/01/2006
-42.95414,147.35307,T220746,253022,N,136,M,,,R,R,,10,22/01/2006
-42.95414,147.35307,T220747,253023,N,170,M,,,R,R,,10,22/01/2006
-42.95414,147.35307,D204302,216388,Y,126,M,,,R,R,,10,22/01/2006
-42.95414,147.35307,T164287,192574,Y,111,F,Y,,R,R,,10,22/01/2006
-42.95414,147.35307,T220748,253024,N,94,M,,,R,R,,10,22/01/2006
-42.95414,147.35356,T209350,227144,Y,145,M,,,,R,,10,22/01/2006
-42.95414,147.35356,T220810,253036,N,104,M,,,,R,,10,22/01/2006
-42.95414,147.35356,T149797,176316,Y,167,M,,,,R,,10,22/01/2006
-42.95414,147.35356,T220811,253037,N,143,M,,,,R,,10,22/01/2006
-42.95414,147.35356,T149947,176428,Y,161,M,,,,R,,10,22/01/2006
-42.95414,147.35356,T228990,249679,Y,88,F,Y,,,R,,10,22/01/2006
-42.95414,147.35356,T232421,251039,Y,90,F,Y,,,R,,10,22/01/2006
-42.95414,147.35356,T230059,249772,Y,95,M,,,,R,,10,22/01/2006
-42.95414,147.35356,,,N,86,F,Y,,,R,,10,22/01/2006
-42.95414,147.35405,T152178,176945,Y,119,F,Y,,,R,,10,22/01/2006
-42.95414,147.35405,T161830,192277,Y,150,M,,,,R,,10,22/01/2006
-42.95414,147.35405,T209165,226805,Y,113,M,,,,R,,10,22/01/2006
-42.95414,147.35405,T209015,226497,Y,137,M,,,,R,,10,22/01/2006
-42.95414,147.35405,T220824,253050,N,123,F,Y,,,R,,10,22/01/2006
-42.95414,147.35356,T224102,253078,N,98,M,,,R,R,,10,23/01/2006
-42.95414,147.35356,T228748,249232,Y,93,F,Y,,P,R,,10,23/01/2006
-42.95414,147.35356,T228974,249514,Y,77,F,Y,,RP,R,,10,23/01/2006
-42.95414,147.35356,T224103,253079,N,117,F,Y,,R,R,,10,23/01/2006
-42.95414,147.35356,T138550,158686,Y,128,F,Y,,R,R,,10,23/01/2006
-42.95414,147.35356,T209318,227106,Y,165,M,,,R,R,,10,23/01/2006
-42.95414,147.35356,T109633,140977,Y,139,F,Y,,R,R,,10,23/01/2006
-42.95414,147.35356,T149702,176209,Y,135,F,Y,,R,R,,10,23/01/2006
-42.95414,147.35356,T224104,253080,N,119,F,Y,,R,R,,10,23/01/2006
-42.95414,147.35356,T202984,226767,Y,133,M,,,R,R,,10,23/01/2006
-42.95414,147.35356,T224105,253081,N,120,F,Y,,R,R,,10,23/01/2006
-42.95414,147.35356,T224106,253082,N,129,F,Y,,R,R,,10,23/01/2006
-42.95414,147.35356,T224107,253083,N,129,M,,,R,R,,10,23/01/2006
-42.95414,147.35356,T232272,250847,Y,,F,Y,,RP,R,,10,23/01/2006
-42.95414,147.35405,T168936,213737,Y,110,F,Y,,R,R,,10,23/01/2006
-42.95414,147.35405,T224120,253096,N,96,F,Y,,R,R,,10,23/01/2006
-42.95414,147.35405,T202818,226550,Y,159,M,,,R,R,,10,23/01/2006
-42.95414,147.35307,T113644,140526,Y,168,M,,,R,R,,10,24/01/2006
-42.95414,147.35307,T224167,253193,N,130,M,,,R,R,,10,24/01/2006
-42.95414,147.35307,T224168,253194,N,153,M,,,R,R,,10,24/01/2006
-42.95414,147.35307,T163937,192497,Y,150,M,,,R,R,,10,24/01/2006
-42.95414,147.35307,T224169,253195,N,111,M,,,R,R,,10,24/01/2006
-42.95414,147.35307,T109339,136909,Y,172,M,,,R,R,,10,9/01/2007
-42.95414,147.35307,T163854,192196,Y,158,M,,,R,R,,10,9/01/2007
-42.95414,147.35307,T152076,176720,Y,121,F,Y,N,R,R,,10,9/01/2007
-42.95414,147.35307,T173851,185129,Y,167,M,,,R,R,,10,9/01/2007
-42.95414,147.35307,TW250128,241317,Y,85,F,Y,N,S,R,,10,9/01/2007
-42.95414,147.35307,T206462,213897,Y,139,M,,,R,R,,10,9/01/2007
-42.95414,147.35307,TW250997,241639,Y,92,F,Y,N,S,R,,10,9/01/2007
-42.95414,147.35356,T161506,191817,Y,120,F,Y,N,R,R,,10,9/01/2007
-42.95414,147.35356,T234104,253524,N,139,M,,,R,R,,10,9/01/2007
-42.95414,147.35356,T159080,182845,Y,175,M,,,R,R,,10,9/01/2007
-42.95414,147.35356,T107462,136011,Y,120,F,Y,N,R,R,,10,9/01/2007
-42.95414,147.35356,T234105,253525,N,109,F,Y,N,R,R,,10,9/01/2007
-42.95414,147.35356,T234106,253526,N,115,M,,,R,R,,10,9/01/2007
-42.95414,147.35356,T234107,253527,N,89,F,Y,N,R,R,,10,9/01/2007
-42.95414,147.35405,T175216,198907,Y,159,M,,,R,R,,10,9/01/2007
-42.95414,147.35405,T169058,185613,Y,154,M,,,R,R,,10,9/01/2007
-42.95414,147.35405,T234114,253535,N,116,M,,,R,R,,10,9/01/2007
-42.95414,147.35405,T152768,176876,Y,168,M,,,R,R,,10,9/01/2007
-42.95414,147.35356,TW250167,240610,Y,100,M,,,R,R,,10,10/01/2007
-42.95414,147.35356,T168984,213758,Y,132,M,,,R,R,,10,10/01/2007
-42.95414,147.35356,T177367,199444,Y,130,F,Y,N,R,R,,10,10/01/2007
-42.95414,147.35356,TW250556,240856,Y,104,M,,,S,R,,10,10/01/2007
-42.95414,147.35356,T223878,252935,Y,149,M,,,R,R,,10,10/01/2007
-42.95414,147.35356,T129035,157939,Y,121,F,Y,N,R,R,,10,10/01/2007
-42.95414,147.35356,T202864,226713,Y,160,M,,,R,R,,10,10/01/2007
-42.95414,147.35356,T234139,253562,N,162,M,,,R,R,,10,10/01/2007
-42.95414,147.35356,T228638,249086,Y,111,M,,,R,R,,10,10/01/2007
-42.95414,147.35356,T228778,249264,Y,115,M,,,R,R,,10,10/01/2007
-42.95414,147.35356,TW253156,242022,Y,104,M,,,S,R,,10,10/01/2007
-42.95414,147.35356,T129040,157958,Y,115,F,Y,N,S,R,,10,10/01/2007
-42.95414,147.35405,T223789,252908,Y,114,M,,,R,R,,10,10/01/2007
-42.95414,147.35405,T228777,249263,Y,105,M,,,R,R,,10,10/01/2007
-42.95414,147.35307,T228747,249231,Y,118,M,,,R,R,,10,11/01/2007
-42.95414,147.35307,T177232,199294,Y,179,M,,,R,R,,10,11/01/2007
-42.95414,147.35307,,,N,93,M,,,S,R,,10,11/01/2007
